"X0","X1","X2","X3"
-5.9520057048931330e-01,-9.1969168196009754e-01,-2.0786805649975690e+00,2.4174302036983613e+00
-1.2497939341683140e+00,-1.0163302838563759e+00,-7.9460089936201594e-01,7.1519388991218125e-02
2.6369528024025285e-01,-6.2780850582062508e-01,-6.6324584330290148e-01,1.1285292882371625e-01
-6.1905011452299308e-01,-2.0494929326872149e+00,1.2282998074012215e+00,-4.4778827915542246e-01
3.7567278076757971e-01,5.4647818217365240e-01,-6.3196394312116333e-01,-1.2447826996483473e+00
6.2783251964995868e-01,8.5177128661050772e-01,1.9358002179493608e-01,1.7739235563285136e-01
-3.3037467502361106e-01,9.6231403832952567e-01,3.6800363065429953e-01,-6.1497849999844567e-01
-4.7313470452035306e-01,-3.2722108709908060e-01,-2.2787205345539499e+00,3.2828747549971837e-01
1.1922209562153179e+00,-8.3192657197125552e-01,8.4020520878889537e-01,-1.4013853202073976e+00
-8.9560188713461530e-01,8.9331446388797064e-01,1.5984085104221142e+00,2.9839235969982997e-01
-1.1188982826095004e+00,2.0731432259912924e-01,-4.7897199697921619e-03,-2.7282763849171530e+00
9.5128607391693831e-01,9.4353036651461220e-01,-6.3608459967644748e-01,1.4611703241235907e+00
1.6395432610644662e+00,6.5005636198413030e-01,9.5737474342269135e-01,-1.2146241298532638e+00
1.4198034810257751e-01,-7.3907607720203883e-02,-1.3039986210409549e+00,2.7732988278205859e+00
-4.3964366755962006e-03,6.9976219340537071e-01,-3.7750077969001544e-01,2.1473126047907271e-02
-4.6469629553973263e-01,-1.3369497822408942e+00,8.7322285671171018e-01,-6.5457369662925302e-01
1.4311943701197150e-01,7.8654820490869315e-01,-7.7152622894558154e-01,-1.6245942058495979e+00
2.7678865120564478e-01,1.1876372052090978e+00,-8.0994245454354952e-01,1.2055753555670858e+00
1.9648277404386043e+00,-5.6571687358802691e-02,7.0393328663913102e-01,-2.4354009390747899e-01
-1.6455168517035994e+00,-1.3268161954537189e-01,-3.9784075281063630e-01,-2.1091276828304834e-01
-1.6258860896753644e+00,-5.4002408922390510e-01,-7.8921594102765069e-01,5.8640179336963560e-01
-5.0217441315595235e-01,-1.7968285729935758e+00,-2.1395276689341984e+00,1.5691644147026695e-01
-9.0062385825373503e-01,-5.4041300107913237e-01,1.1663209201764351e+00,1.3668962979576516e-01
2.0131139339828197e+00,4.5378647565307584e-01,8.6069954838606200e-01,-3.6709014579593674e-01
-7.4468180430703690e-02,2.9985350292993752e-02,7.8533202968776050e-01,-1.4235589424844057e+00
6.6380537150081909e-01,5.8248359772946812e-01,1.1143820069275243e+00,-1.6030602693732339e+00
5.1241072705222490e-01,5.7923596399918287e-01,6.1016360359507815e-01,4.4646900142301171e-01
1.2947413675882018e+00,5.8297203629434202e-01,1.9990237336443814e-01,2.8145614197262030e+00
5.7309468997841284e-02,-6.7131443507570643e-01,-1.4223283357397665e+00,-5.9889106390000846e-01
-7.8540064881329738e-02,-4.7440978648879611e-01,-4.9709687894809695e-01,7.9164010501530258e-01
3.1783905152635666e-01,-1.1830986052349561e+00,2.7673776148568887e+00,-9.4145722887511329e-02
-1.0879394019652208e-01,5.8969168904615443e-01,1.0315016326126938e+00,-8.9479391237397898e-01
6.4749213292960767e-02,1.0916976694961731e+00,-1.0961699844946944e+00,-9.8731791025241988e-01
6.3668731926706745e-01,6.9833936718017819e-01,9.8131864339494534e-01,-9.4075999791823905e-02
-2.0666326027403747e-01,5.3155560205647345e-01,-3.5829075598141791e-01,-5.9646089622722009e-01
1.0528455217574733e+00,3.6430791990907541e-02,1.0086110653299156e+00,2.9806386714131772e-01
-6.5014631804246215e-01,3.3471306227326064e-01,-9.8853695889572091e-01,1.6555423894717420e+00
7.8589332059784645e-01,2.5389871031161160e-01,-4.0218085723461322e-01,2.5490772548410756e-01
1.4221368712748488e+00,-3.5836678719382309e-01,-6.9746872576499530e-01,9.3451877233499525e-01
-4.9075650029078161e-01,-1.0408976808547321e-01,-9.0538434736377227e-01,6.5915615903464042e-01
-3.7298547761298079e-01,-1.1170240676127008e+00,1.3392723624870613e+00,-5.3883544817172824e-01
1.5085203473662039e+00,-6.3049554034712596e-01,-7.8411463088260158e-01,-1.1263473221315574e+00
-4.0570868482444694e-01,-2.0704226534368506e+00,7.2251890192712742e-01,-8.3007533641653786e-01
-3.4716361963283543e-01,1.5823681827979391e-01,-4.3148554808953060e-01,1.9429736581210284e+00
-9.9873095225209443e-02,-2.6945246242503607e+00,-1.5244759069126999e+00,1.2228840824566880e+00
-1.5442581163428084e+00,1.0078215793173639e-02,-1.0498813240246665e+00,1.5449001589986184e+00
2.3714797962418194e-01,-8.5868500168396278e-01,-4.3959355356894075e-01,-8.1355214140036147e-01
-6.9372378525402534e-01,-3.3393032660672939e-01,7.8374960518721459e-01,1.2005404916802529e+00
9.7029124449964033e-01,7.5487532886097064e-01,2.2510292587345776e-01,8.6638575915921756e-01
1.1179365354551669e+00,7.6666347978038374e-01,3.8696463148577109e-01,4.8330326668885693e-01
-3.6802890911989578e-01,-6.3851874540141940e-01,1.1948422552475682e+00,-3.3694293844713386e-01
-6.2477648832611379e-02,3.3139582474449947e-01,2.2450547213458649e-01,-1.2955352931725381e-02
-1.0925605678532873e+00,5.7254170472559329e-01,-1.3578206919607622e-01,-1.9364100861917372e-01
-3.9130512689628505e-01,9.3125315869322733e-01,1.5568381464876993e-01,-2.8002582150761763e+00
-1.2602259574011416e+00,-2.4220699326411532e+00,4.4019843783363272e-01,1.2951041650981487e-02
-6.4778297977431676e-01,-6.9321694375196552e-01,8.3388501073801780e-01,-1.3484021466760143e-02
4.7285502779466060e-01,1.0477229792932246e+00,6.4715426875156898e-02,9.5330275803971443e-01
1.1996814553561411e-01,3.3304161998062976e-01,8.6334159250651166e-01,-1.4200920211388930e+00
-1.7299668536386554e+00,-2.0231801256150572e-01,3.1875976584784453e+00,-2.0571854685808919e+00
8.9180263765869860e-01,-7.8983496252271923e-01,-1.1889313844191716e+00,7.5519524469529054e-01
-4.5226379846438824e-01,1.0255823936807864e+00,1.3020022170105131e-01,1.1487388992063101e+00
6.9903781945423724e-02,8.7858956430771706e-01,-1.4513109977435883e+00,1.8584772582502902e+00
-8.2552406319812521e-01,-1.0548254491099279e-01,-1.8370763674003987e+00,1.2968813525497198e+00
1.2326896810258778e+00,-4.6270580166626191e-01,-1.4373819992064105e+00,-7.1409930119827236e-01
-1.8459549677448067e-01,5.7351016827695889e-01,-4.1418862275704377e-01,-7.1928092360616758e-01
-2.2318561307002782e+00,-1.9855530481925758e+00,-1.2125780074344250e+00,-1.5318454300098581e+00
-2.0888728808105475e-01,-7.8724722907167644e-01,-7.8798564483016742e-01,1.2937470428010836e-01
1.0403430106358886e+00,4.1595871734152179e-01,-4.9385710857508042e-01,9.2749654875268828e-01
-9.1910079798373989e-01,-1.3170065293111617e+00,-5.6589553893512046e-01,-6.8976430834100910e-01
2.2358298787339553e-03,-5.3233036709519876e-01,-1.2835366005678417e+00,1.6078939381561517e+00
1.9227997437882258e-01,-1.3354662193800688e+00,7.6410911833927986e-01,6.9418751132206413e-01
-1.0633201195967559e+00,4.4217584556957140e-01,8.7996333056940745e-01,1.0710641775633285e+00
-6.6324868519475277e-02,6.1658385052646714e-01,-7.5313484601736236e-01,6.5334443518616936e-01
-3.0856732098668911e-02,-8.8896521712208854e-01,-1.0826374645568757e+00,7.2865507730728019e-01
1.6218803302264651e-01,-1.4578649608068097e+00,4.3218371711924297e-01,2.4280737049653039e-01
-7.7334183489303621e-01,-4.4654849175184008e-01,4.1809193804412358e-02,-1.9391659683414288e+00
-9.4861471364214056e-01,-1.0417952590125295e+00,2.2188160093502472e-02,-8.7853137697496156e-02
-2.1448207739742449e+00,-4.7395298701130251e-01,1.0733678257207466e+00,8.6660802238573753e-01
-2.3498615685881639e+00,-1.0663354809760643e+00,1.1286264859050548e+00,1.2074684018289399e+00
-1.9035160886758027e+00,-1.0344740031263051e+00,-2.1518334162994771e-01,-1.9469361219191639e-01
-1.4425788132264139e-01,7.8625857706181901e-01,1.0140742773131834e+00,-8.7531645576416839e-01
-9.2892146110312401e-01,-9.3905428704779714e-01,-1.0249161468657548e+00,1.4122774648305632e+00
-5.4675411290640363e-01,-2.5271371485907723e-01,-5.1422329570802627e-01,1.4497730734233132e+00
-2.4154278902670651e-01,7.9790534972143878e-01,-5.0281070170850622e-02,1.6610619531257658e+00
8.9654826273938537e-01,-1.6339117439424400e+00,-7.9139359644540686e-01,-3.7257613491916924e-01
2.7191321718597727e-01,-4.3591879283483315e-01,-4.3439490749915649e-01,-2.5924394107556370e-01
1.6652414249771437e+00,1.5946932707304218e+00,-1.6649689279356850e+00,7.5450120714654900e-01
-5.3308538940718175e-01,6.0104138542978491e-01,1.7157413818264606e+00,-1.7421920177676058e+00
-1.1486232833324115e+00,-8.4650030295988499e-03,2.3126317334867402e-01,-1.0951412777063079e+00
-9.8303955250066388e-01,-1.1805688156824858e+00,7.1187681745707831e-01,-7.1171002812686246e-01
-1.0270327824910117e+00,-1.8891776149287914e-01,-1.0028326702750310e+00,2.2439582958799220e-03
4.2302202450986837e-01,-1.5395112826955221e-01,5.8868577011591172e-01,2.1676827848840508e-02
-1.6079519931191628e+00,-8.3752488457417062e-02,1.7262002840423035e-01,-8.2220710396845953e-01
5.6403867299058601e-02,5.7996029500519009e-01,3.1089819700769600e-01,-1.4322116167374526e+00
4.1681120033519292e-01,-1.4337541426137160e-01,-4.1593242478243031e-01,5.1730923541341034e-01
-5.3014245782333422e-02,-1.0518163573668777e+00,-8.6890709411671885e-01,-2.4019763800234306e-01
-4.0148911344373894e-01,-8.3024402017721366e-01,-1.3796607743859104e-01,1.1953608941981042e+00
2.7551710968494181e-01,4.3307618688324134e-01,3.4586141407211979e-01,3.0728817275460241e-01
-2.7606099407881519e+00,-7.0462630334674170e-01,-1.8140261998779211e-01,1.4553251047765567e-01
9.0529908848817564e-01,1.6255454772419042e+00,4.3907158917825928e-01,5.4343269992824161e-01
-8.6094094219867023e-02,-6.4993090831681255e-01,8.7836655435735389e-01,-1.0031364971099286e+00
1.4274385150865732e+00,-8.2232960321156234e-02,1.2810063199192931e+00,2.7058085865123865e-01
8.5553856098599435e-01,6.2611058753723126e-01,-7.7926947183041467e-02,8.9289342614580006e-02
-7.7509670916166240e-01,7.9706031802398519e-02,7.9131012065672879e-01,-7.9256398386199334e-01
8.8931936857985106e-01,9.1244340101228194e-01,-1.1291206462503010e+00,1.7069050531906764e+00
-5.2543248526119668e-01,-1.1743697355476215e-01,-1.1310157531043012e+00,1.0058435274394548e+00
1.6170848225395096e-01,-3.1186624939267216e-01,-1.7012185288026754e-02,-9.1713561631536855e-01
2.0019561043600392e-01,-2.2708318666064845e-01,1.5358891593225961e+00,5.1394414713026582e-02
-8.9287964130672082e-01,-1.1239975800808879e+00,1.6630538541161632e+00,-6.1964633975360317e-01
-7.9896860495545030e-01,1.1485378712341909e+00,-3.9868458183355954e-01,4.9301876716184057e-01
3.1983022549628631e-01,3.8381733104508792e-02,2.3464666665384106e+00,-7.3516150222517673e-02
6.5828509959224213e-01,-5.8359076838466628e-01,-2.0203980667431920e+00,5.8337109388429620e-02
-7.5273271257095764e-01,9.3376876619824478e-01,5.9146128963760380e-01,-6.4885896650422048e-01
-5.2118171943741465e-01,5.6431700338243973e-01,1.0595322700915553e+00,1.2635325915469233e+00
1.1871422042887507e+00,1.6693639275121414e-01,-2.0925387157709352e-01,-1.3152645126419160e+00
2.5913438058056354e-01,-1.4637235298104010e+00,3.6199405454418054e-01,3.5033105293850980e-01
-5.2509298821590500e-01,7.1547832681450263e-01,-1.3442757762589788e+00,9.4795706554951109e-01
-4.1520123961986827e-01,-1.4577058932163514e+00,-1.5574276078503468e+00,-6.5334772750916092e-01
-1.8764583718866492e+00,-1.2172401884096797e+00,2.4147893015130815e+00,-1.0112121010497408e+00
-1.1627427934753194e+00,-1.5468368961082626e+00,1.2229246963329107e-01,-1.3724904846000871e-01
-1.9491122181158933e+00,1.2657460460328240e-01,4.9960889899734418e-01,-1.0790466045502918e+00
-1.9634544572732446e+00,5.2618314509557784e-02,1.3189080688117880e-01,-1.1005268233829204e+00
5.2937144318413221e-01,-3.3950950312047390e-01,7.3838431995374532e-01,3.9809132620827070e-01
-1.2187900064575134e-01,1.8225207014997358e+00,-2.1605480517909317e-01,-4.0421155276004178e-02
1.0060854659732676e+00,1.4083971384364462e+00,1.4283398341750178e+00,-7.5424023069007573e-01
1.4362961020911778e+00,6.6115017247695018e-01,-5.8580901740739832e-01,1.4365991893797334e+00
-1.5811611667069381e+00,-8.1399230507570008e-01,7.3126736025793915e-01,-7.6746240166898771e-01
5.3521752994873628e-01,3.5278559558275496e-01,3.7974476258767786e-01,-8.7716363143898102e-01
-8.6397564706478802e-01,-1.1804127881036703e+00,7.1907143421148356e-01,-1.0972040553347886e+00
3.1019676964185522e-01,3.6274573858388759e-01,-7.4757710562794677e-01,1.3900810099114302e+00
6.5239206343230471e-01,-1.5578333129928330e+00,5.3469070501498212e-02,1.2686819943124289e-02
-1.1387722248981840e+00,-1.1628622501159112e+00,1.2627215072954965e+00,2.1387569003625156e-01
4.7943629249175712e-01,-1.2844949259915817e+00,6.0827678311925892e-01,-9.5971600031986104e-01
8.5847426554659412e-01,5.8529464291115296e-01,-3.3135015389946221e-01,-1.1086262485194921e-01
3.4070416629340167e-01,1.1330291450200320e+00,-8.4363493933197398e-01,2.2451872363491248e+00
2.0679304437407892e-01,1.9839958074753992e-02,5.3659848934900245e-01,-4.4761475065668888e-01
-2.2947668411644909e-01,-1.6051601261115692e-01,1.1310820652507529e-01,-6.4599136603844687e-01
4.9628047017535343e-01,-3.4751178819428241e-02,-2.8653722585604596e-03,1.3111148108706421e+00
-1.4631012745251548e+00,-9.1723294518400822e-01,-6.9367462104220312e-01,-3.4151127657525976e-01
1.8837519968517493e+00,2.4530114286202115e-01,6.8442510244600990e-02,1.4289177902834344e-01
1.6830814285338519e-01,-4.1518269793198231e-01,-2.0334251131541559e-01,-7.5229710697978192e-01
-2.2407269414182993e-01,1.7736635822806002e+00,9.8263165818228282e-01,7.3852794109064657e-01
-1.2259822665299818e+00,3.0969768307545009e-01,3.0850048671116481e-01,-2.6683900759276340e+00
-2.1568717136402826e-01,-1.7025682974964411e+00,-1.9568299693453509e-01,6.7082944236071340e-01
8.0655904286242336e-02,-4.1237486935950080e-01,1.5524601413524819e+00,-1.2782229807027130e+00
1.2582646197629681e+00,-8.1289256935665921e-01,1.2170822015134581e+00,-7.2385145441758492e-01
-1.2404025921802415e+00,8.9139479737418914e-01,5.2753036722025182e-01,2.3725915986219073e-01
-1.5438910452224761e-01,4.7722960372053352e-01,1.2538041311648532e-01,1.8271559762631946e+00
-3.9504955870383862e-01,-1.0439076048945608e+00,1.1572453313992903e+00,-6.6279838992149931e-01
6.0248417381608910e-01,1.4494316426478968e+00,7.1103109621291594e-01,1.7251213183862080e-02
3.8489402240324672e-01,7.7564482715992622e-01,-6.2071019282135809e-01,5.4860320377760829e-01
-1.2312559407924586e+00,7.5426570964837003e-01,1.4019993836722557e+00,-3.9294699074926404e-01
-1.8955123141157544e+00,3.7498818076416174e-01,-4.4054258479352265e-01,-1.1370442543483580e-01
6.9054308267807107e-01,-2.2025359489692600e-01,-5.1940669582358945e-01,1.8082065596667338e+00
-1.7205459168790160e+00,-4.1610725476809829e-01,1.8990681385635805e-01,7.7374579568200791e-02
1.6284768921420392e-01,-6.0047325182304179e-01,9.7723890871729768e-01,-8.7290923095124406e-01
-3.0694859896517052e-01,-3.8802168553161820e-01,-6.3858510491758405e-02,-3.1213448231642887e-01
-8.1555974360909234e-01,-1.6744447276118928e+00,1.4940284893740408e+00,-2.7031642167578451e-01
6.2302438591786702e-01,7.2342885944879620e-01,-1.8192991073847304e+00,5.4723386460637968e-01
1.5525634080210933e+00,8.2633425595434318e-01,8.7782572422487670e-01,-1.1411754387850340e-01
-1.6604455041075675e-01,6.0714980447537550e-02,-2.0075756498281510e+00,-1.9963499902970849e-01
-9.2977129126131430e-01,7.2565219471259246e-01,3.5683381550285963e-02,2.1674297413167909e+00
-7.8261787356429816e-02,-7.6186945281302099e-01,-5.1854668269363324e-01,1.8700146075573303e+00
-1.5148105252522295e+00,-1.8372549612112858e+00,-2.0848084253349497e+00,4.0087811132860474e-01
-1.2625264752378877e+00,-6.5012854447662938e-01,-2.7798651657689963e+00,1.2250666942365871e+00
-9.5570252673583943e-03,4.4958413963278648e-01,-8.1551946356633320e-01,-1.5185805749515064e+00
-9.4172250779601330e-01,-1.1680518406269325e+00,-4.4694250344793740e-01,-4.7498660018339439e-01
1.1790206649732993e+00,-7.9171726762013395e-02,-2.3409405383682713e-01,-1.3287995311767469e+00
-6.4921356934970509e-01,-1.1686218554708843e+00,-9.9309696300813960e-02,6.4639261548933458e-01
-7.4288604823624704e-02,1.2853666539012916e+00,-6.1681881359169322e-01,-3.1706208311427470e-01
-5.6170570355577942e-01,2.6659317783265835e-01,-3.7102577588040203e-01,5.6128169873969902e-01
8.0547115181016671e-01,-1.1396229493427961e+00,1.6709614714151653e+00,-4.5532816217216959e-01
-1.7141355081643703e+00,-1.5074570888779237e+00,1.0022685636600002e+00,1.2525706021575533e-01
-2.3094820606591706e+00,-1.6010358712420640e+00,6.6595782281447455e-02,9.4816961041936987e-01
6.4414856806573162e-01,9.9690913875339260e-01,-2.3556610493678024e-02,3.8819705624648665e-01
-2.7764269831916116e-01,-7.7978704180382663e-01,3.6994921190544178e-01,8.2066862814983377e-01
5.9051346846803576e-01,8.4756104492629825e-01,-7.8126875661727957e-01,3.6343741629057763e-01
1.4624482513854556e-01,-6.0974531282690092e-01,1.0067695691928154e-01,-6.4657024369778715e-01
-5.7209639235162246e-01,-1.5129531443105446e+00,1.4838743301357455e+00,4.5514982742972093e-01
1.4994084918149886e+00,7.2666105267847425e-01,-9.4761990623800618e-01,1.2599605820251485e+00
1.3337133843345939e+00,-4.3936017670049443e-01,-1.2955156013164681e+00,1.1818533742647359e+00
1.6317832701374427e-01,-7.8834429433900088e-01,1.5353667569314433e+00,-8.5013115842454923e-01
3.4700161592410389e-01,3.4159891356957056e-01,1.5101709186062315e-01,-3.2798914508182153e-01
-1.1310207290541188e+00,-3.0630543241836539e-01,-2.3729277727216567e+00,1.0160258599313794e+00
4.5625423507729157e-01,7.8878388907371666e-01,-1.6414296499682401e-01,7.6830388142117068e-01
3.5314980472325774e-01,1.4356647677591725e+00,2.2441832711406939e+00,-2.1155390490026660e+00
-1.8632303433351205e+00,-8.0373632805019546e-01,-1.0296146436962876e+00,6.0474361335172366e-01
6.9231720232437774e-02,-1.4542916229185618e+00,-5.0367547795853140e-01,8.7503890144360819e-01
3.3133701520851222e-01,-4.8884604509952723e-01,8.1456867895583662e-01,-5.1055442909410642e-01
1.2228121212473395e+00,3.2856651017165001e-01,-1.0826027516521846e+00,1.7849659423547526e+00
-1.1524286922118718e-01,-1.6054123401815004e+00,6.3313162948239465e-01,5.2599736831584587e-01
-2.8442378946099645e-01,-7.4301095549353724e-01,5.5827371416448335e-01,-2.8310945564385861e+00
7.4420266946308850e-02,-1.3139597901131972e-01,-2.2841841290109632e-01,1.5122184648418378e+00
2.5911902103436537e+00,1.8604982926395794e+00,1.1778546911190216e-02,-7.1873742717969524e-01
1.3830362833280915e-01,-1.9521622363219826e-01,6.0604003043896215e-01,9.6699800067046637e-01
-3.2557372836310611e-01,-5.0732173293793192e-01,-2.0639490306287991e-01,-8.6949331081120307e-01
-5.4611950198868098e-01,1.3881109611320605e-01,-9.6040093094002277e-01,2.7636162842116679e-01
-4.2117951720859192e-01,6.5858307000524297e-01,-1.7190144539532686e+00,8.2996356228817891e-01
4.3768863693868026e-01,-3.7554323879896506e-01,-1.1304175099063487e+00,4.3967512682710236e-01
-2.7880756109745375e-01,5.4427317245442264e-01,5.6264558994616853e-02,-8.0907232337924906e-01
-1.6108731771088185e+00,-4.5563606077059227e-04,3.4363050402404038e-01,-8.0087315028298056e-01
5.5401456341749089e-01,-2.2336871467964681e-01,-1.0197684590171490e+00,1.0676558432838386e+00
2.7462028114792808e-01,-4.1126427597959569e-01,1.0400751079362398e+00,7.2867342391599810e-02
-2.1623783915798294e+00,-1.6264849683825942e+00,1.0756195287606183e+00,1.9976103278976026e-01
4.7401582460706450e-02,-6.4531940012330402e-01,-1.7724860098800133e+00,3.9247706895432877e-01
-1.3224530915972568e+00,-5.8137556012232716e-01,-4.7073054450617435e-02,5.9702120723467078e-01
3.0879327587488214e-01,3.5836310062795285e-01,3.6415101012897660e-02,-1.3395564898867367e+00
6.2679358577489486e-01,-8.1300792862065641e-01,1.1048033271972133e+00,8.6809003090510162e-01
-5.2364776193704476e-01,-2.5632664854338694e-01,-2.9458945612668108e-01,-7.3944585477498992e-02
1.1443726718418543e+00,5.5228441179057053e-01,-1.0416754015130225e+00,4.6594009413531712e-01
-5.3593752181196141e-01,8.2217956340159148e-01,1.3052569697265697e+00,-2.4245782459064569e+00
-1.1585530258131993e-01,3.1502503995680581e-01,-8.3840512883383256e-01,7.7215550159586366e-01
8.3603210969237762e-01,6.4731026341748199e-01,1.7539873871191345e+00,-4.5077540008478967e-01
3.1054187671730418e+00,8.3687557740310814e-01,3.8811398483401099e-01,3.5594039245349296e-01
-1.8282437808293758e-01,-6.6603498540503270e-01,2.1885387754168226e-01,3.9406777031313672e-01
1.3790258295327433e+00,-6.2298054327500918e-01,-8.4357435136648229e-01,1.6905725352947512e+00
-1.4931879168258488e+00,-7.8642792720495902e-01,2.0640287366573227e+00,1.2412895536621968e+00
-5.7773130219190072e-01,-2.3588653042427959e-01,-1.5936852029628965e+00,-1.7335089994755137e-01
1.6825209418628145e-01,-7.0906243870231678e-01,1.0552992284729934e+00,-1.3431775248263825e-01
2.0345983452044833e-01,5.0822147235265513e-01,1.9485419685313782e-01,-1.5261976005298683e+00
-1.6764231790771864e+00,-8.9529113670219818e-02,3.7258558644510037e-01,7.0841342516253891e-01
9.0744133891831391e-01,6.1507988689842474e-01,-2.1324162348708300e+00,6.8743244491389777e-01
1.1256369358422114e+00,-1.7756237310941130e+00,1.8818278272997696e-01,-3.0646810903169019e-01
-1.3523300715423339e-01,4.1706948726374649e-01,-6.6215300097282492e-01,-1.5814286558968371e-01
-2.9056717834557638e-01,5.2834973023386089e-01,-4.5063296568226507e-01,-5.4292943820228301e-01
7.2655052026659603e-02,1.5000730360649037e-01,-2.7096086488747984e-01,3.5480515467257190e-01
2.5054396160265929e-01,1.0674411200907348e+00,-5.5373279393224084e-01,-5.4439412608660975e-01
2.9808672229246147e-01,-4.9475161389057898e-01,5.0927518774845033e-02,1.2539365227597978e+00
-9.1156400264996953e-02,-6.0125438230592743e-01,-1.6703272620390164e-01,4.0668563200955049e-01
-7.3000872689940521e-01,-9.7167924105666448e-01,-6.3161735489966075e-01,1.8224556696091108e+00
1.3158286985730474e+00,1.7323425822609766e+00,1.4904670985194608e+00,-5.7503587961097713e-01
3.3361087700686376e-01,-5.6775698034583166e-01,-1.8129347772700428e+00,1.9376955251898926e+00
-4.8834650379538508e-01,1.2965445053027151e+00,-1.7466829874990843e+00,-1.4388376338159159e-01
7.1975748115771865e-01,4.3326619317056358e-01,2.5322437424251326e-01,7.5472898317512771e-01
4.0571963756562029e-01,5.5327770989405597e-02,1.5934899161917104e+00,-1.0390652668250540e+00
7.5331591823851085e-01,3.7984461608328834e-01,-8.9838347003278385e-01,7.2669010579155396e-02
-2.5554364902613519e-01,-8.3729991428154471e-01,-6.0803677876436216e-02,1.6115381315620592e+00
-1.3700420249957206e+00,-1.2310346995121377e+00,-1.0526136421483914e+00,-6.0221458732413891e-01
1.2682191825616969e+00,1.1618298679265493e+00,-1.3361492514490902e+00,1.3079006692737454e+00
2.2540215247119151e+00,1.3927038076380571e+00,4.5190904712005919e-01,-9.7680572079820416e-01
-1.1117805112653565e+00,4.3241449366522905e-01,4.1554103705232565e-01,-6.6522538990837410e-01
8.2360891402186598e-01,5.7307244642897692e-01,1.3305973262269812e+00,6.5257413031982714e-01
3.6087551981825816e-01,-2.5022258831406774e-01,-1.0021969132456472e+00,-7.0434098792295829e-01
1.1326630220830169e-01,-1.9281105398034254e-01,-2.5772200738855161e-01,1.2460415727917122e+00
-1.0441046308075275e+00,-2.8665712401880578e-01,8.2865069880913078e-01,1.0700227324728593e+00
1.1114413490016388e+00,-5.1200869742827715e-01,1.0268316376432047e+00,-1.5944034801545994e+00
-1.2318816712567349e+00,-4.6485585349860448e-01,2.1170984670777324e+00,-1.0077001740289928e+00
7.0876053193116106e-01,5.0756776128237679e-01,-1.3321445998706192e+00,7.5411566631560234e-01
1.2741202558823803e+00,2.9481844573196597e-01,-6.8359556365124696e-02,1.0419199459226680e+00
-2.0253010357244217e-01,-1.4960107478750129e+00,-7.8471808872048943e-01,-9.0601687435588829e-01
4.0651982766400407e-01,1.2822282623129806e+00,-2.9737231021478416e-01,5.5524540572439240e-01
-6.8920774555502706e-01,-9.0003648080884652e-02,-1.9849553079080668e+00,2.7072039183002587e+00
-7.6676404476446233e-02,-4.2591338484609575e-01,6.1894173116258777e-01,4.0657905358609236e-01
7.9316351016869113e-01,-2.7411054627668618e-01,2.6599140957720746e-01,-8.9747104313435644e-01
1.9914913589790372e-02,6.4359543396670271e-01,-1.0612961831943843e+00,-2.3085919616673706e-01
-7.5068894152123838e-02,-4.5474184744677126e-01,1.0490644688510562e+00,-1.7730480925384464e+00
1.1366684689141122e+00,7.6695400648507928e-01,3.6277041507893842e-01,1.6984951850809620e+00
-1.5597948725248054e-01,-1.8111855437838698e-01,-1.7514666803206098e+00,7.6338222214190166e-01
9.9690998361010374e-01,4.1046657103329737e-01,-2.2016550409392094e-01,-3.1288128578588698e-01
8.3084833639318734e-01,-2.8233257581519811e-01,1.4956569659851482e-01,-6.1898363907662135e-01
-1.1355037725175630e+00,-1.7577540844610786e+00,2.3626502904738594e-01,4.5430844085275968e-01
-4.5392831438395748e-01,9.5309250360356745e-01,-7.8803772842539610e-01,-8.5222253446491014e-01
1.9741464551605654e+00,-1.6710671344567163e-01,-9.5898583431360740e-01,1.2515780277627098e+00
-1.1352853851588247e+00,7.9555769581520552e-01,-1.3540986027986408e+00,-5.2852862185707039e-01
-4.5098287385326269e-01,7.1748672633664712e-01,6.0099588681606220e-01,-1.0738614138734626e+00
1.0104264793296562e+00,4.6721254175069915e-01,1.2248893079997905e+00,-5.0015617433157411e-02
1.4998817201851085e+00,4.6491327241737701e-01,1.7246949363100891e-01,-1.1984072083037300e+00
3.3500833323485668e-01,-9.2989720232475570e-01,2.0664265951281773e+00,-8.0410460748346879e-01
-3.6192347298980743e-01,-2.3368486413395306e-01,-1.4761871521825909e+00,7.5014077212688002e-01
3.5391127361671637e-01,6.6226595845781655e-01,-1.3128398771925947e+00,1.2107025521900385e+00
-1.4720859641302770e+00,1.1931902231273503e+00,-1.2078404424298883e-01,5.2173106955261550e-01
-4.4525490949805807e-01,-1.2074684252870416e+00,1.2110702590393303e+00,-3.0419134157612371e-01
-8.2828218181771984e-01,1.3808523256158839e-01,5.5502237207352778e-01,-3.3978820909033641e-01
-1.1579370582763524e+00,8.4448572569016367e-01,4.2241643764347991e-01,-7.8775450667895852e-01
-3.5667705631887964e-01,-8.2438299454624187e-01,-2.2603911220589534e-02,-4.7928171615434112e-01
-1.7883643419748461e+00,-6.0773929180126129e-01,4.3072208680535974e-03,3.4633481962556251e-01
-3.2790041477203630e-01,-1.0040238800162125e+00,1.6539388922781237e+00,-7.1688225117301263e-01
3.3140194414675977e-01,9.8668911070374876e-01,-1.4558059971760708e+00,8.1169887997399659e-01
2.1008107017273967e+00,-4.6368594488295556e-01,1.9381852955768719e+00,2.7842310634165313e-01
